DATE;Heure;nvg
10-01-2016;07:27:27;32
10-01-2016;07:37:27;31
10-01-2016;07:47:29;33
10-01-2016;07:57:30;39
10-01-2016;08:07:30;34
10-01-2016;08:17:32;34
10-01-2016;08:37:34;38
10-01-2016;08:47:35;39
10-01-2016;08:57:35;37
10-01-2016;09:07:36;36
10-01-2016;09:17:38;39
10-01-2016;09:37:39;41
10-01-2016;09:47:40;37
10-01-2016;09:57:42;36
10-01-2016;10:07:42;37
10-01-2016;10:17:43;36
10-01-2016;10:27:45;36
10-01-2016;10:37:45;18
10-01-2016;10:57:47;14
10-01-2016;11:17:49;16
10-01-2016;11:37:51;16
10-01-2016;11:47:52;18
10-01-2016;11:57:53;19
10-01-2016;12:07:43;18
10-01-2016;12:17:44;17
10-01-2016;12:27:50;19
10-01-2016;12:37:46;18
10-01-2016;12:47:47;19
10-01-2016;12:57:47;18
10-01-2016;18:38:21;24
10-01-2016;18:48:23;22
10-01-2016;18:58:24;22
10-01-2016;19:08:25;22
10-01-2016;19:18:26;22
10-01-2016;19:28:32;24
10-01-2016;19:48:29;24
10-01-2016;19:58:30;24
10-01-2016;20:08:31;23
10-01-2016;20:18:32;28
10-01-2016;20:28:33;22
10-01-2016;20:48:35;24
10-01-2016;20:58:36;21
10-01-2016;21:08:37;25
10-01-2016;21:18:38;23
10-01-2016;21:28:39;23
10-01-2016;21:38:40;25
10-01-2016;21:48:41;25
10-01-2016;21:58:42;26
11-01-2016;04:19:08;24
11-01-2016;04:29:10;27
11-01-2016;04:49:11;25
11-01-2016;04:59:13;25
11-01-2016;05:09:14;24
11-01-2016;05:19:15;27
11-01-2016;05:39:17;26
11-01-2016;05:49:18;26
11-01-2016;05:59:19;27
11-01-2016;06:09:20;26
11-01-2016;06:29:22;26
11-01-2016;17:14:27;27
11-01-2016;17:34:30;29
11-01-2016;17:44:30;27
11-01-2016;17:54:32;31
11-01-2016;18:04:33;32
11-01-2016;18:24:35;33
11-01-2016;18:34:36;29
11-01-2016;18:44:37;35
11-01-2016;18:54:38;33
11-01-2016;19:24:34;30
11-01-2016;19:34:35;30
11-01-2016;19:44:37;30
11-01-2016;19:54:37;31
11-01-2016;20:04:38;30
11-01-2016;20:14:40;31
11-01-2016;20:24:40;33
11-01-2016;20:34:41;33
11-01-2016;20:44:43;34
11-01-2016;21:04:44;30
11-01-2016;21:14:46;32
11-01-2016;21:24:46;35
11-01-2016;21:44:48;31
11-01-2016;21:54:49;35
12-01-2016;04:02:52;37
12-01-2016;04:22:54;39
12-01-2016;04:32:55;35
12-01-2016;05:33:01;33
12-01-2016;05:43:02;38
12-01-2016;05:53:03;35
12-01-2016;06:03:04;35
12-01-2016;06:13:05;33
12-01-2016;06:23:06;37
12-01-2016;06:33:07;35
12-01-2016;06:33:12;35
12-01-2016;15:53:54;15
12-01-2016;15:53:59;15
12-01-2016;16:03:55;16
12-01-2016;16:13:55;15
12-01-2016;16:33:58;14
12-01-2016;16:43:58;18
12-01-2016;16:54:00;18
12-01-2016;17:04:01;19
12-01-2016;17:14:01;18
12-01-2016;17:24:03;19
12-01-2016;17:34:04;18
12-01-2016;17:44:04;18
12-01-2016;17:54:06;17
12-01-2016;18:04:07;18
12-01-2016;18:14:07;18
12-01-2016;18:24:09;19
12-01-2016;18:34:09;25
12-01-2016;18:44:10;20
12-01-2016;19:04:18;21
12-01-2016;19:14:18;22
13-01-2016;03:54:56;21
13-01-2016;04:04:56;22
13-01-2016;04:35:00;29
13-01-2016;04:44:57;24
13-01-2016;04:54:58;23
13-01-2016;05:15:00;23
13-01-2016;05:25:01;26
13-01-2016;05:45:04;27
13-01-2016;05:55:23;25
13-01-2016;16:41:25;26
13-01-2016;16:51:25;30
13-01-2016;17:11:27;28
13-01-2016;17:41:30;27
13-01-2016;17:51:31;30
13-01-2016;18:01:33;29
13-01-2016;18:41:36;28
13-01-2016;18:51:37;28
13-01-2016;19:01:39;33
13-01-2016;19:11:39;30
13-01-2016;19:21:40;32
13-01-2016;19:31:46;33
13-01-2016;19:41:42;32
13-01-2016;19:51:43;32
13-01-2016;20:01:44;32
13-01-2016;20:11:45;32
13-01-2016;20:21:46;32
13-01-2016;20:31:47;32
13-01-2016;20:41:48;33
13-01-2016;20:51:49;33
13-01-2016;21:01:50;32
13-01-2016;21:11:51;33
13-01-2016;21:21:53;32
13-01-2016;21:31:53;32
13-01-2016;21:41:54;31
13-01-2016;21:51:55;32
13-01-2016;22:01:56;32
14-01-2016;04:12:22;23
14-01-2016;04:32:24;24
14-01-2016;04:42:25;36
14-01-2016;04:52:26;28
14-01-2016;05:12:28;33
14-01-2016;05:22:29;29
14-01-2016;05:42:31;30
14-01-2016;05:52:32;43
14-01-2016;06:02:33;32
14-01-2016;06:12:35;36
14-01-2016;06:22:35;33
14-01-2016;06:32:36;32
14-01-2016;15:33:20;35
14-01-2016;15:43:21;35
14-01-2016;15:53:23;36
14-01-2016;16:03:23;39
14-01-2016;16:13:25;35
14-01-2016;16:23:25;39
14-01-2016;16:43:28;38
14-01-2016;17:13:31;44
14-01-2016;18:23:37;17
14-01-2016;18:33:38;18
14-01-2016;18:43:39;16
14-01-2016;18:53:40;16
14-01-2016;19:04:00;16
14-01-2016;19:13:42;17
14-01-2016;19:23:43;16
14-01-2016;19:43:45;16
14-01-2016;19:53:46;17
15-01-2016;03:44:23;18
15-01-2016;03:54:24;18
15-01-2016;04:04:25;25
15-01-2016;04:24:28;19
15-01-2016;04:34:28;24
15-01-2016;04:44:30;20
15-01-2016;05:04:31;21
15-01-2016;05:24:34;22
15-01-2016;05:34:34;27
15-01-2016;05:44:35;22
15-01-2016;05:54:36;22
15-01-2016;06:04:37;24
15-01-2016;06:14:38;26
15-01-2016;06:24:39;23
15-01-2016;06:34:40;25
15-01-2016;15:45:26;25
15-01-2016;15:55:27;25
15-01-2016;16:05:28;25
15-01-2016;16:35:31;25
15-01-2016;16:45:32;28
15-01-2016;17:15:35;25
15-01-2016;17:25:36;26
15-01-2016;17:35:37;28
15-01-2016;17:45:38;28
15-01-2016;17:55:38;29
15-01-2016;18:05:40;29
15-01-2016;18:25:42;28
15-01-2016;18:35:43;28
15-01-2016;18:45:44;31
15-01-2016;19:05:46;29
15-01-2016;19:15:47;32
15-01-2016;19:25:47;32
15-01-2016;19:35:49;32
15-01-2016;19:45:50;30
15-01-2016;19:55:50;31
16-01-2016;07:15:20;8
16-01-2016;07:25:21;9
16-01-2016;07:45:23;9
16-01-2016;07:55:24;11
16-01-2016;08:05:25;14
16-01-2016;08:45:29;18
16-01-2016;09:05:37;14
16-01-2016;09:15:32;15
16-01-2016;09:25:39;17
16-01-2016;09:35:34;20
16-01-2016;09:45:35;16
16-01-2016;09:55:36;22
16-01-2016;10:05:37;19
16-01-2016;10:15:38;23
16-01-2016;10:25:39;22
16-01-2016;10:35:40;20
16-01-2016;10:45:41;18
16-01-2016;10:55:41;18
16-01-2016;20:16:28;26
16-01-2016;20:26:28;19
16-01-2016;20:46:31;19
16-01-2016;21:06:33;23
16-01-2016;21:16:34;21
16-01-2016;21:26:35;21
16-01-2016;21:36:36;22
16-01-2016;21:46:36;24
16-01-2016;21:56:38;22
17-01-2016;11:07:43;23
17-01-2016;11:27:45;27
17-01-2016;11:57:49;23
17-01-2016;12:07:46;26
17-01-2016;12:17:46;23
17-01-2016;12:27:47;24
17-01-2016;12:37:48;26
17-01-2016;12:57:49;26
17-01-2016;13:07:50;27
17-01-2016;13:17:51;29
17-01-2016;13:17:56;29
17-01-2016;17:48:19;27
17-01-2016;18:18:22;26
17-01-2016;18:28:23;26
17-01-2016;18:38:24;26
17-01-2016;18:48:30;27
17-01-2016;18:58:26;26
17-01-2016;19:08:28;27
17-01-2016;19:38:31;27
17-01-2016;19:48:31;28
17-01-2016;19:58:32;27
17-01-2016;20:08:33;28
17-01-2016;20:58:38;33
17-01-2016;21:08:40;28
17-01-2016;21:18:40;28
18-01-2016;03:59:10;24
18-01-2016;04:39:14;24
18-01-2016;04:59:17;27
18-01-2016;04:59:22;27
18-01-2016;05:09:17;28
18-01-2016;05:19:18;29
18-01-2016;05:29:20;33
18-01-2016;05:39:20;29
18-01-2016;05:49:21;32
18-01-2016;06:09:23;29
18-01-2016;06:29:25;30
18-01-2016;16:00:18;34
18-01-2016;16:10:19;36
18-01-2016;16:20:20;33
